open,high,low,close,volume
-1.6249782644989899,-1.62418389799726,-1.6255078421668108,-1.6253187072854465,-0.4389407594373356
-1.6253565342617193,-1.6253565342617193,-1.6268696133126341,-1.6267561323838158,-0.3581577223101482
-1.626718305407543,-1.625923938905812,-1.6270209212177265,-1.6260374198346315,-0.30430236422535656
-1.6259617658820849,-1.6222925491836158,-1.6267561323838158,-1.6228977808039813,0.3513280820242809
-1.6228599538277084,-1.6195690068919677,-1.6228977808039813,-1.621725144539522,0.5772864322496024
-1.6216873175632491,-1.6214225287293393,-1.623956936139622,-1.623956936139622,0.41103728337915857
-1.6239191091633491,-1.6215738366344306,-1.6246756486888072,-1.6223682031361615,-0.41201308039493983
-1.6224060301124343,-1.6218386254683406,-1.6247891296176256,-1.6219142794208863,-0.33005927461373513
-1.621989933373432,-1.6186611594614184,-1.6227842998751627,-1.6191907371292384,-0.2668377672968058
-1.619304218058057,-1.616542848790137,-1.6218007984920677,-1.6213468747767936,0.569091051671482
-1.621498182681885,-1.620741643156427,-1.6240704170684406,-1.623692147305712,-0.16029781978123975
-1.6241082440447143,-1.6238812821870763,-1.6289500970076436,-1.6268317863363613,0.5199187682027592
-1.6267939593600886,-1.6253565342617193,-1.6282313844584586,-1.6275504988855465,0.5011864697384838
-1.6275504988855465,-1.6251295724040822,-1.628685308173733,-1.62641568959736,0.48245417127420837
-1.6260752468109043,-1.625734804024448,-1.628836616078825,-1.62668047843127,1.3757506542893394
-1.62668047843127,-1.626188727739723,-1.6291770588652807,-1.6279665956245486,0.8172940063231304
-1.6280422495770943,-1.626718305407543,-1.6282313844584586,-1.6270965751702722,0.09492974679451197
-1.6269830942414536,-1.6244108598548972,-1.627437017956728,-1.6250160914752627,0.9554447074971611
-1.6249782644989899,-1.6180181008647792,-1.6260752468109043,-1.6208929510615184,0.9577862448051956
-1.6208929510615184,-1.6164293678613175,-1.6210442589666099,-1.6168832915765927,0.7973909392048378
-1.6167698106477741,-1.616542848790137,-1.6241082440447143,-1.6230112617327999,0.6967048349593578
-1.6231247426616184,-1.6161645790274077,-1.6231247426616184,-1.6163915408850447,1.3499937439009606
-1.6163915408850447,-1.614840634857857,-1.6265669975024515,-1.6240704170684406,1.0584723490506756
-1.624221724973533,-1.6210820859428827,-1.6253187072854465,-1.6226329919700713,0.4836249399282256
-1.622519511041253,-1.6220655873259777,-1.6258104579769934,-1.625167399380355,0.08439282890835709
