date,macd,macd_signal,macd_histogram
2020-06-23 04:30:00,0.18696335190270474,0.0049007952525281645,0.18206255665017657
2020-06-23 04:45:00,0.16985588245984218,0.037891812693990966,0.1319640697658512
2020-06-23 05:00:00,0.045229165574937724,0.03935928327018032,0.005869882304757407
2020-06-23 05:15:00,-0.2778855461222065,-0.024089682608297053,-0.2537958635139095
2020-06-23 05:30:00,-0.4106063539063598,-0.10139301686790961,-0.3092133370384502
2020-06-23 05:45:00,-0.7149248630944385,-0.2240993861132154,-0.4908254769812231
2020-06-23 06:00:00,-0.8694202778362978,-0.35316356445783187,-0.5162567133784659
2020-06-23 06:15:00,-0.8593022092968567,-0.45439129342563683,-0.4049109158712199
2020-06-23 06:30:00,-0.8559413042096367,-0.5347012955824368,-0.3212400086271998
2020-06-23 06:45:00,-0.9265167625692357,-0.6130643889797966,-0.313452373589439
2020-06-23 07:00:00,-0.9425343807988611,-0.6789583873436096,-0.2635759934552515
2020-06-23 07:15:00,-0.932376852280413,-0.7296420803309702,-0.20273477194944278
2020-06-23 07:30:00,-0.8284371720760646,-0.749401098679989,-0.07903607339607555
2020-06-23 07:45:00,-0.7742572269351058,-0.7543723243310124,-0.01988490260409337
2020-06-23 08:00:00,-0.7445235693237464,-0.7524025733295592,0.007879004005812762
2020-06-23 08:15:00,-0.5276721444793111,-0.7074564875595095,0.17978434308019842
2020-06-23 08:30:00,-0.532045847014615,-0.6723743594505306,0.1403285124359156
2020-06-23 08:45:00,-0.5190389661288464,-0.6417072807861938,0.1226683146573474
2020-06-23 09:00:00,-0.592278145308228,-0.6318214536906006,0.03954330838237263
2020-06-23 09:15:00,-0.5982372954310904,-0.6251046220386985,0.026867326607608155
2020-06-23 09:30:00,-0.7021854923027604,-0.6405207960915109,-0.06166469621124948
2020-06-23 09:45:00,-0.8426328204241145,-0.6809432009580316,-0.16168961946608285
2020-06-23 10:00:00,-0.9231242276937337,-0.7293794063051721,-0.19374482138856164
2020-06-23 10:15:00,-0.8097414359226605,-0.7454518122286697,-0.06428962369399072
2020-06-23 10:30:00,-0.5800570100516325,-0.7123728517932623,0.1323158417416298
2020-06-23 10:45:00,-0.2546910694397866,-0.6208364953225671,0.36614542588278054
2020-06-23 11:00:00,0.035036560035905495,-0.4896618842508726,0.5246984442867781
2020-06-23 11:15:00,0.146760069624861,-0.3623774934757259,0.5091375631005869
2020-06-23 11:30:00,0.43524133702794643,-0.2028537273749914,0.6380950644029378
2020-06-23 11:45:00,0.5980657905540738,-0.04266982378917836,0.6407356143432522
2020-06-23 12:00:00,0.7746596981251059,0.12079608059367852,0.6538636175314274
2020-06-23 12:15:00,0.8539323072122897,0.2674233259174008,0.5865089812948889
2020-06-23 12:30:00,0.9350270031384298,0.40094406136160665,0.5340829417768231
2020-06-23 12:45:00,1.0477362150106728,0.5303024920914199,0.5174337229192529
2020-06-23 13:00:00,1.1799415950813454,0.660230312689405,0.5197112823919404
2020-06-23 13:15:00,1.1552028860760402,0.759224827366732,0.39597805870930813
2020-06-23 13:30:00,1.0444793632248093,0.8162757345383475,0.22820362868646182
2020-06-23 13:45:00,1.0144312542877287,0.8559068384882237,0.15852441579950505
2020-06-23 14:00:00,1.0535168526498637,0.8954288413205517,0.15808801132931205
2020-06-23 14:15:00,1.1303672006240504,0.9424165131812514,0.18795068744279897
2020-06-23 14:30:00,1.1250463370640773,0.9789424779578166,0.14610385910626067
2020-06-23 14:45:00,1.1343813147641413,1.0100302453190815,0.1243510694450598
2020-06-23 15:00:00,1.1096223221957189,1.029948660694409,0.07967366150130983
2020-06-23 15:15:00,1.2227641676513485,1.068511762085797,0.15425240556555164
2020-06-23 15:30:00,1.4003794121802002,1.1348852921046775,0.26549412007552275
2020-06-23 15:45:00,1.4071106788376255,1.1893303694512671,0.2177803093863584
2020-06-23 16:00:00,1.5136139711892156,1.2541870897988567,0.25942688139035885
2020-06-23 16:15:00,1.6938816336164564,1.3421259985623766,0.3517556350540798
2020-06-23 16:30:00,1.909944541402865,1.4556897071304742,0.4542548342723909
2020-06-23 16:45:00,2.212216682358985,1.6069951021761764,0.6052215801828087
2020-06-23 17:00:00,2.564227998693923,1.7984416814797257,0.7657863172141972
2020-06-23 17:15:00,2.7964393946976998,1.9980412241233205,0.7983981705743792
2020-06-23 17:30:00,3.040634199034457,2.2065598191055478,0.8340743799289094
2020-06-23 17:45:00,3.024996120391961,2.3702470793628305,0.6547490410291306
2020-06-23 18:00:00,3.0636272995709533,2.508923123404455,0.5547041761664984
2020-06-23 18:15:00,3.0143083966531776,2.6100001780541993,0.40430821859897836
2020-06-23 18:30:00,2.982798619191726,2.6845598662817047,0.29823875291002144
2020-06-23 18:45:00,2.8698744503064972,2.721622783086663,0.14825166721983418
2020-06-23 19:00:00,2.8547928427719853,2.7482567950237273,0.10653604774825798
2020-06-23 19:15:00,2.795286821566606,2.757662800332303,0.03762402123430286
2020-06-23 19:30:00,2.708832966530281,2.7478968335718985,-0.039063867041617684
2020-06-23 19:45:00,2.4586616217977735,2.6900497912170733,-0.23138816941929985
2020-06-23 20:00:00,2.240223541203477,2.600084541214354,-0.35986100001087706
2020-06-23 20:15:00,2.1265159448264512,2.5053708219367734,-0.3788548771103222
2020-06-23 20:30:00,1.9557590992910718,2.395448477407633,-0.43968937811656117
2020-06-23 20:45:00,1.8898298431104195,2.2943247505481903,-0.40449490743777083
2020-06-23 21:00:00,1.7879213963237817,2.1930440797033084,-0.4051226833795267
2020-06-23 21:15:00,1.712432768256349,2.0969218174139166,-0.38448904915756765
2020-06-23 21:30:00,1.5946860338076476,1.9964746606926629,-0.40178862688501527
2020-06-23 21:45:00,1.642209976517961,1.9256217238577225,-0.2834117473397615
2020-06-23 22:00:00,1.6814699319004376,1.8767913654662656,-0.19532143356582798
2020-06-23 22:15:00,1.7185941712241402,1.8451519266178404,-0.1265577553937003
2020-06-23 22:30:00,1.7671833140420858,1.8295582041026894,-0.062374890060603594
2020-06-23 22:45:00,1.8393579038390726,1.8315181440499662,0.007839759789106449
2020-06-23 23:00:00,1.8861116946620768,1.8424368541723883,0.043674840489688505
2020-06-23 23:15:00,1.835834901778071,1.8411164636935249,-0.005281561915453814
2020-06-23 23:30:00,1.8552951363926695,1.8439521982333538,0.011342938159315752
2020-06-23 23:45:00,1.5733873984252114,1.7898392382717252,-0.21645183984651384
2020-06-24 01:00:00,1.4510564082977453,1.7220826722769291,-0.27102626397918383
2020-06-24 01:15:00,1.375371941294361,1.6527405260804156,-0.27736858478605453
2020-06-24 01:30:00,1.3155579350518565,1.5853040078747038,-0.26974607282284735
2020-06-24 01:45:00,1.097349720074817,1.4877131503147265,-0.3903634302399095
2020-06-24 02:00:00,0.947387731473782,1.3796480665465376,-0.43226033507275563
2020-06-24 02:15:00,0.8765356010146661,1.2790255734401632,-0.4024899724254971
2020-06-24 02:30:00,0.83257412443254,1.1897352836386386,-0.3571611592060986
2020-06-24 02:45:00,0.7974182766893136,1.1112718822487735,-0.31385360555945985
2020-06-24 03:00:00,0.9402743130538056,1.0770723684097798,-0.13679805535597422
2020-06-24 03:15:00,1.2098022696006865,1.1036183486479612,0.10618392095272533
2020-06-24 03:30:00,1.1287794176691932,1.1086505624522076,0.020128855216985597
2020-06-24 03:45:00,1.1162540559828358,1.1101712611583332,0.00608279482450258
2020-06-24 04:00:00,1.1144606352204391,1.1110291359707545,0.0034314992496846664
2020-06-24 04:15:00,1.2040588310878775,1.129635074994179,0.07442375609369845
2020-06-24 04:30:00,1.2900510491481327,1.1617182698249697,0.128332779323163
